DATE,SPUSBOND,,,,,,,,
7/11/14,399.91,,,,,,,,
7/14/14,399.54,,,,,,,,
7/15/14,399.3,,,,,,,,
7/16/14,399.43,,,,,,,,
7/17/14,400.41,,,,,,,,
7/18/14,400.02,,,,,,,,
7/21/14,400.08,,,,,,,,
7/22/14,400.33,,,,,,,,
7/23/14,400.36,,,,,,,,
7/24/14,399.69,,,,,,,,
7/25/14,400.27,,,,,,,,
7/28/14,400.07,,,,,,,,
7/29/14,400.29,,,,,,,,
7/30/14,399.27,,,,,,,,
7/31/14,399.28,,,,,,,,
8/1/14,400.34,,,,,,,,
8/4/14,400.39,,,,,,,,
8/5/14,400.45,,,,,,,,
8/6/14,400.6,,,,,,,,
8/7/14,401.28,,,,,,,,
8/8/14,401.12,,,,,,,,
8/11/14,401.09,,,,,,,,
8/12/14,400.85,,,,,,,,
8/13/14,401.41,,,,,,,,
8/14/14,401.77,,,,,,,,
8/15/14,402.37,,,,,,,,
8/18/14,401.81,,,,,,,,
8/19/14,401.65,,,,,,,,
8/20/14,401.1,,,,,,,,
8/21/14,401.4,,,,,,,,
8/22/14,401.41,,,,,,,,
8/25/14,401.48,,,,,,,,
8/26/14,401.51,,,,,,,,
8/27/14,401.95,,,,,,,,
8/28/14,402.33,,,,,,,,
8/29/14,402.37,,,,,,,,
9/2/14,401.34,,,,,,,,
9/3/14,401.59,,,,,,,,
9/4/14,400.97,,,,,,,,
9/5/14,401.11,,,,,,,,
9/8/14,400.87,,,,,,,,
9/9/14,400.51,,,,,,,,
9/10/14,400.09,,,,,,,,
9/11/14,399.95,,,,,,,,
9/12/14,399.39,,,,,,,,
9/15/14,399.7,,,,,,,,
9/16/14,399.68,,,,,,,,
9/17/14,399.18,,,,,,,,
9/18/14,399.17,,,,,,,,
9/19/14,399.75,,,,,,,,
9/22/14,400.16,,,,,,,,
9/23/14,400.49,,,,,,,,
9/24/14,400.08,,,,,,,,
9/25/14,400.92,,,,,,,,
9/26/14,400.55,,,,,,,,
9/29/14,401.06,,,,,,,,
9/30/14,400.81,,,,,,,,
10/1/14,402.34,,,,,,,,
10/2/14,401.82,,,,,,,,
10/3/14,401.71,,,,,,,,
10/6/14,402.06,,,,,,,,
10/7/14,403.1,,,,,,,,
10/8/14,403.83,,,,,,,,
10/9/14,403.51,,,,,,,,
10/10/14,404.14,,,,,,,,
10/14/14,405.44,,,,,,,,
10/15/14,406.55,,,,,,,,
10/16/14,406.05,,,,,,,,
10/17/14,405.48,,,,,,,,
10/20/14,405.82,,,,,,,,
10/21/14,405.39,,,,,,,,
10/22/14,405.32,,,,,,,,
10/23/14,404.57,,,,,,,,
10/24/14,404.67,,,,,,,,
10/27/14,404.84,,,,,,,,
10/28/14,404.43,,,,,,,,
10/29/14,403.8,,,,,,,,
10/30/14,403.98,,,,,,,,
10/31/14,403.65,,,,,,,,
11/3/14,403.55,,,,,,,,
11/4/14,403.66,,,,,,,,
11/5/14,403.65,,,,,,,,
11/6/14,403.1,,,,,,,,
11/7/14,404.19,,,,,,,,
11/10/14,403.45,,,,,,,,
11/12/14,403.42,,,,,,,,
11/13/14,403.72,,,,,,,,
11/14/14,404.1,,,,,,,,
11/17/14,403.92,,,,,,,,
11/18/14,404.13,,,,,,,,
11/19/14,403.68,,,,,,,,
11/20/14,404.01,,,,,,,,
11/21/14,404.42,,,,,,,,
11/24/14,404.56,,,,,,,,
11/25/14,405.08,,,,,,,,
11/26/14,405.38,,,,,,,,
11/28/14,406.38,,,,,,,,
12/1/14,405.79,,,,,,,,
12/2/14,404.85,,,,,,,,
12/3/14,404.85,,,,,,,,
12/4/14,405.41,,,,,,,,
12/5/14,404.28,,,,,,,,
12/8/14,404.84,,,,,,,,
12/9/14,405.42,,,,,,,,
12/10/14,405.83,,,,,,,,
12/11/14,405.96,,,,,,,,
12/12/14,407.34,,,,,,,,
12/15/14,406.79,,,,,,,,
12/16/14,407.66,,,,,,,,
12/17/14,406.51,,,,,,,,
12/18/14,405.49,,,,,,,,
12/19/14,405.96,,,,,,,,
12/22/14,405.99,,,,,,,,
12/23/14,404.58,,,,,,,,
12/24/14,404.72,,,,,,,,
12/26/14,404.94,,,,,,,,
12/29/14,405.58,,,,,,,,
12/30/14,405.95,,,,,,,,
12/31/14,406.3,,,,,,,,
1/2/15,407.08,,,,,,,,
1/5/15,408.1,,,,,,,,
1/6/15,409.44,,,,,,,,
1/7/15,409.51,,,,,,,,
1/8/15,408.82,,,,,,,,
1/9/15,409.76,,,,,,,,
1/12/15,410.47,,,,,,,,
1/13/15,410.7,,,,,,,,
1/14/15,411.51,,,,,,,,
1/15/15,413.2,,,,,,,,
1/16/15,411.81,,,,,,,,
1/20/15,412.33,,,,,,,,
1/21/15,411.52,,,,,,,,
1/22/15,411.02,,,,,,,,
1/23/15,412.15,,,,,,,,
1/26/15,411.74,,,,,,,,
1/27/15,412,,,,,,,,
1/28/15,413.37,,,,,,,,
1/29/15,412.85,,,,,,,,
1/30/15,414.51,,,,,,,,
2/2/15,414.2,,,,,,,,
2/3/15,412.52,,,,,,,,
2/4/15,412.79,,,,,,,,
2/5/15,412.07,,,,,,,,
2/6/15,409.72,,,,,,,,
2/9/15,409.59,,,,,,,,
2/10/15,409.08,,,,,,,,
2/11/15,409.05,,,,,,,,
2/12/15,409.18,,,,,,,,
2/13/15,408.56,,,,,,,,
2/17/15,407.32,,,,,,,,
2/18/15,408.2,,,,,,,,
2/19/15,407.73,,,,,,,,
2/20/15,407.6,,,,,,,,
2/23/15,408.48,,,,,,,,
2/24/15,409.75,,,,,,,,
2/25/15,410.04,,,,,,,,
2/26/15,408.81,,,,,,,,
2/27/15,409.51,,,,,,,,
3/2/15,408.13,,,,,,,,
3/3/15,407.7,,,,,,,,
3/4/15,407.91,,,,,,,,
3/5/15,408.04,,,,,,,,
3/6/15,406.01,,,,,,,,
3/9/15,406.82,,,,,,,,
3/10/15,407.72,,,,,,,,
3/11/15,408.09,,,,,,,,
3/12/15,408.26,,,,,,,,
3/13/15,408.08,,,,,,,,
3/16/15,408.72,,,,,,,,
3/17/15,409.08,,,,,,,,
3/18/15,411.41,,,,,,,,
3/19/15,410.45,,,,,,,,
3/20/15,411.26,,,,,,,,
3/23/15,411.41,,,,,,,,
3/24/15,412.08,,,,,,,,
3/25/15,411.36,,,,,,,,
3/26/15,410.24,,,,,,,,
3/27/15,411.09,,,,,,,,
3/30/15,411.04,,,,,,,,
3/31/15,411.52,,,,,,,,
4/1/15,412.54,,,,,,,,
4/2/15,411.85,,,,,,,,
4/3/15,413.1,,,,,,,,
4/6/15,412.15,,,,,,,,
4/7/15,412.34,,,,,,,,
4/8/15,412.2,,,,,,,,
4/9/15,411.28,,,,,,,,
4/10/15,411.27,,,,,,,,
4/13/15,411.62,,,,,,,,
4/14/15,412.2,,,,,,,,
4/15/15,412.34,,,,,,,,
4/16/15,412.39,,,,,,,,
4/17/15,412.78,,,,,,,,
4/20/15,412.29,,,,,,,,
4/21/15,412,,,,,,,,
4/22/15,410.78,,,,,,,,
4/23/15,411.33,,,,,,,,
4/24/15,412.02,,,,,,,,
4/27/15,411.85,,,,,,,,
4/28/15,410.82,,,,,,,,
4/29/15,410.11,,,,,,,,
4/30/15,410.15,,,,,,,,
5/1/15,409,,,,,,,,
5/4/15,408.57,,,,,,,,
5/5/15,408.22,,,,,,,,
5/6/15,407.2,,,,,,,,
5/7/15,407.9,,,,,,,,
5/8/15,408.78,,,,,,,,
5/11/15,406.88,,,,,,,,
5/12/15,407.09,,,,,,,,
5/13/15,406.89,,,,,,,,
5/14/15,407.54,,,,,,,,
5/15/15,408.81,,,,,,,,
5/18/15,407.56,,,,,,,,
5/19/15,406.59,,,,,,,,
5/20/15,407.03,,,,,,,,
5/21/15,408.05,,,,,,,,
5/22/15,407.63,,,,,,,,
5/26/15,408.7,,,,,,,,
5/27/15,408.78,,,,,,,,
5/28/15,408.93,,,,,,,,
5/29/15,409.22,,,,,,,,
6/1/15,408.24,,,,,,,,
6/2/15,407.15,,,,,,,,
6/3/15,405.75,,,,,,,,
6/4/15,406.64,,,,,,,,
6/5/15,405.33,,,,,,,,
6/8/15,405.61,,,,,,,,
6/9/15,404.95,,,,,,,,
6/10/15,404.24,,,,,,,,
6/11/15,405.61,,,,,,,,
6/12/15,405.59,,,,,,,,
6/15/15,405.98,,,,,,,,
6/16/15,406.63,,,,,,,,
6/17/15,406.74,,,,,,,,
6/18/15,406.59,,,,,,,,
6/19/15,407.57,,,,,,,,
6/22/15,405.96,,,,,,,,
6/23/15,405.46,,,,,,,,
6/24/15,406,,,,,,,,
6/25/15,405.65,,,,,,,,
6/26/15,404.86,,,,,,,,
6/29/15,407.07,,,,,,,,
6/30/15,406.65,,,,,,,,
7/1/15,405.52,,,,,,,,
7/2/15,406.31,,,,,,,,
7/6/15,407.73,,,,,,,,
7/7/15,408.36,,,,,,,,
7/8/15,409.16,,,,,,,,
7/9/15,407.68,,,,,,,,
7/10/15,406.25,,,,,,,,
7/13/15,405.71,,,,,,,,
7/14/15,406.32,,,,,,,,
7/15/15,407.07,,,,,,,,
7/16/15,407.15,,,,,,,,
7/17/15,407.19,,,,,,,,
7/20/15,406.7,,,,,,,,
7/21/15,407.25,,,,,,,,
7/22/15,407.43,,,,,,,,
7/23/15,408.3,,,,,,,,
7/24/15,408.57,,,,,,,,
7/27/15,409.3,,,,,,,,
7/28/15,408.73,,,,,,,,
7/29/15,408.37,,,,,,,,
7/30/15,408.6,,,,,,,,
7/31/15,409.76,,,,,,,,
8/3/15,410.43,,,,,,,,
8/4/15,409.22,,,,,,,,
8/5/15,408.55,,,,,,,,
8/6/15,409.25,,,,,,,,
8/7/15,410,,,,,,,,
8/10/15,409.2,,,,,,,,
8/11/15,410.69,,,,,,,,
8/12/15,410.54,,,,,,,,
8/13/15,409.9,,,,,,,,
8/14/15,409.79,,,,,,,,
8/17/15,410.23,,,,,,,,
8/18/15,409.8,,,,,,,,
8/19/15,411.01,,,,,,,,
8/20/15,411.58,,,,,,,,
8/21/15,412.25,,,,,,,,
8/24/15,412.7,,,,,,,,
8/25/15,411.47,,,,,,,,
8/26/15,410.1,,,,,,,,
8/27/15,410.08,,,,,,,,
8/28/15,409.98,,,,,,,,
8/31/15,409.43,,,,,,,,
9/1/15,410.2,,,,,,,,
9/2/15,409.71,,,,,,,,
9/3/15,410.22,,,,,,,,
9/4/15,410.82,,,,,,,,
9/8/15,409.71,,,,,,,,
9/9/15,409.95,,,,,,,,
9/10/15,409.54,,,,,,,,
9/11/15,410.18,,,,,,,,
9/14/15,410.31,,,,,,,,
9/15/15,408.52,,,,,,,,
9/16/15,408.34,,,,,,,,
9/17/15,410.21,,,,,,,,
9/18/15,411.19,,,,,,,,
9/21/15,410.04,,,,,,,,
9/22/15,411.12,,,,,,,,
9/23/15,411,,,,,,,,
9/24/15,411.48,,,,,,,,
9/25/15,410.9,,,,,,,,
9/28/15,412.14,,,,,,,,
9/29/15,412.7,,,,,,,,
9/30/15,412.66,,,,,,,,
10/1/15,412.87,,,,,,,,
10/2/15,413.97,,,,,,,,
10/5/15,412.87,,,,,,,,
10/6/15,413.2,,,,,,,,
10/7/15,412.68,,,,,,,,
10/8/15,412.11,,,,,,,,
10/9/15,412.14,,,,,,,,
10/13/15,413.1,,,,,,,,
10/14/15,414.2,,,,,,,,
10/15/15,413.53,,,,,,,,
10/16/15,413.37,,,,,,,,
10/19/15,413.31,,,,,,,,
10/20/15,412.59,,,,,,,,
10/21/15,413.3,,,,,,,,
10/22/15,413.55,,,,,,,,
10/23/15,412.51,,,,,,,,
10/26/15,412.98,,,,,,,,
10/27/15,413.42,,,,,,,,
10/28/15,412.31,,,,,,,,
10/29/15,411.22,,,,,,,,
10/30/15,411.57,,,,,,,,
11/2/15,411,,,,,,,,
11/3/15,410.38,,,,,,,,
11/4/15,409.99,,,,,,,,
11/5/15,409.79,,,,,,,,
11/6/15,408.32,,,,,,,,
11/9/15,407.96,,,,,,,,
11/10/15,408.41,,,,,,,,
11/12/15,408.53,,,,,,,,
11/13/15,409.27,,,,,,,,
11/16/15,409.39,,,,,,,,
11/17/15,409.39,,,,,,,,
11/18/15,409.29,,,,,,,,
11/19/15,409.75,,,,,,,,
11/20/15,409.48,,,,,,,,
11/23/15,409.65,,,,,,,,
11/24/15,409.83,,,,,,,,
11/25/15,409.92,,,,,,,,
11/27/15,410.11,,,,,,,,
11/30/15,410.21,,,,,,,,
12/1/15,411.31,,,,,,,,
12/2/15,410.9,,,,,,,,
12/3/15,408.8,,,,,,,,
12/4/15,409.49,,,,,,,,
12/7/15,410.18,,,,,,,,
12/8/15,410.26,,,,,,,,
12/9/15,410.46,,,,,,,,
12/10/15,410.17,,,,,,,,
12/11/15,411.88,,,,,,,,
12/14/15,410.46,,,,,,,,
12/15/15,409.77,,,,,,,,
12/16/15,409.25,,,,,,,,
12/17/15,410.09,,,,,,,,
12/18/15,410.86,,,,,,,,
12/21/15,410.9,,,,,,,,
12/22/15,410.25,,,,,,,,
12/23/15,409.73,,,,,,,,
12/24/15,410.06,,,,,,,,
12/28/15,410.22,,,,,,,,
12/29/15,408.88,,,,,,,,
12/30/15,408.96,,,,,,,,
12/31/15,409.58,,,,,,,,
1/4/16,410.23,,,,,,,,
1/5/16,410.03,,,,,,,,
1/6/16,411.3,,,,,,,,
1/7/16,411.78,,,,,,,,
1/8/16,412.42,,,,,,,,
1/11/16,411.74,,,,,,,,
1/12/16,412.71,,,,,,,,
1/13/16,413.66,,,,,,,,
1/14/16,413.17,,,,,,,,
1/15/16,414.57,,,,,,,,
1/19/16,414.2,,,,,,,,
1/20/16,415.3,,,,,,,,
1/21/16,414.82,,,,,,,,
1/22/16,414.28,,,,,,,,
1/25/16,414.8,,,,,,,,
1/26/16,415.02,,,,,,,,
1/27/16,415.18,,,,,,,,
1/28/16,415.48,,,,,,,,
1/29/16,416.54,,,,,,,,
2/1/16,416.05,,,,,,,,
2/2/16,417.81,,,,,,,,
2/3/16,417.53,,,,,,,,
2/4/16,418.01,,,,,,,,
2/5/16,418.08,,,,,,,,
2/8/16,419.94,,,,,,,,
2/9/16,420,,,,,,,,
2/10/16,420.68,,,,,,,,
2/11/16,421.4,,,,,,,,
2/12/16,419.81,,,,,,,,
2/16/16,419.05,,,,,,,,
2/17/16,418.44,,,,,,,,
2/18/16,419.57,,,,,,,,
2/19/16,419.44,,,,,,,,
2/22/16,419.25,,,,,,,,
2/23/16,419.7,,,,,,,,
2/24/16,419.66,,,,,,,,
2/25/16,420.27,,,,,,,,
2/26/16,419.1,,,,,,,,
2/29/16,419.38,,,,,,,,
3/1/16,417.66,,,,,,,,
3/2/16,417.6,,,,,,,,
3/3/16,417.82,,,,,,,,
3/4/16,417.12,,,,,,,,
3/7/16,416.73,,,,,,,,
3/8/16,418.02,,,,,,,,
3/9/16,417.25,,,,,,,,
3/10/16,416.5,,,,,,,,
3/11/16,415.68,,,,,,,,
3/14/16,415.89,,,,,,,,
3/15/16,415.88,,,,,,,,
3/16/16,417.11,,,,,,,,
3/17/16,417.38,,,,,,,,
3/18/16,417.92,,,,,,,,
3/21/16,417.18,,,,,,,,
3/22/16,416.86,,,,,,,,
3/23/16,417.96,,,,,,,,
3/24/16,417.68,,,,,,,,
3/28/16,417.97,,,,,,,,
3/29/16,419.51,,,,,,,,
3/30/16,419.27,,,,,,,,
3/31/16,420.02,,,,,,,,
4/1/16,420.02,,,,,,,,
4/4/16,420.23,,,,,,,,
4/5/16,421.21,,,,,,,,
4/6/16,420.6,,,,,,,,
4/7/16,421.87,,,,,,,,
4/8/16,421.42,,,,,,,,
4/11/16,421.35,,,,,,,,
4/12/16,420.49,,,,,,,,
4/13/16,420.6,,,,,,,,
4/14/16,420.07,,,,,,,,
4/15/16,420.93,,,,,,,,
4/18/16,420.6,,,,,,,,
4/19/16,420.2,,,,,,,,
4/20/16,419.17,,,,,,,,
4/21/16,418.65,,,,,,,,
4/22/16,418.44,,,,,,,,
4/25/16,418.08,,,,,,,,
4/26/16,417.56,,,,,,,,
4/27/16,418.71,,,,,,,,
4/28/16,419.43,,,,,,,,
4/29/16,419.59,,,,,,,,
5/2/16,418.81,,,,,,,,
5/3/16,420.1,,,,,,,,
5/4/16,420.62,,,,,,,,
5/5/16,421.24,,,,,,,,
5/6/16,420.76,,,,,,,,
5/9/16,421.27,,,,,,,,
5/10/16,421.23,,,,,,,,
5/11/16,421.54,,,,,,,,
5/12/16,420.96,,,,,,,,
5/13/16,421.75,,,,,,,,
5/16/16,420.84,,,,,,,,
5/17/16,420.61,,,,,,,,
5/18/16,418.78,,,,,,,,
5/19/16,419.18,,,,,,,,
5/20/16,419.31,,,,,,,,
5/23/16,419.38,,,,,,,,
5/24/16,418.9,,,,,,,,
5/25/16,418.71,,,,,,,,
5/26/16,419.54,,,,,,,,
5/27/16,419.13,,,,,,,,
5/31/16,419.39,,,,,,,,
6/1/16,419.43,,,,,,,,
6/2/16,420.15,,,,,,,,
6/3/16,422.26,,,,,,,,
6/6/16,421.66,,,,,,,,
6/7/16,422.03,,,,,,,,
6/8/16,422.31,,,,,,,,
6/9/16,422.81,,,,,,,,
6/10/16,423.52,,,,,,,,
6/13/16,424.15,,,,,,,,
6/14/16,424.04,,,,,,,,
6/15/16,424.82,,,,,,,,
6/16/16,425.04,,,,,,,,
6/17/16,424.5,,,,,,,,
6/20/16,423.35,,,,,,,,
6/21/16,422.89,,,,,,,,
6/22/16,423.19,,,,,,,,
6/23/16,422.08,,,,,,,,
6/24/16,425.18,,,,,,,,
6/27/16,427.42,,,,,,,,
6/28/16,427.47,,,,,,,,
6/29/16,426.59,,,,,,,,
6/30/16,427.11,,,,,,,,
7/1/16,427.79,,,,,,,,
7/5/16,429.9,,,,,,,,
7/6/16,429.45,,,,,,,,
7/7/16,429.59,,,,,,,,
7/8/16,429.95,,,,,,,,
7/11/16,428.73,,,,,,,,
7/12/16,427.19,,,,,,,,
7/13/16,428.12,,,,,,,,
7/14/16,426.87,,,,,,,,
7/15/16,425.67,,,,,,,,
7/18/16,425.87,,,,,,,,
7/19/16,426.4,,,,,,,,
7/20/16,425.88,,,,,,,,
7/21/16,426.19,,,,,,,,
7/22/16,426.14,,,,,,,,
7/25/16,426.04,,,,,,,,
7/26/16,426.18,,,,,,,,
7/27/16,427.28,,,,,,,,
7/28/16,427.35,,,,,,,,
7/29/16,428.52,,,,,,,,
8/1/16,427.73,,,,,,,,
8/2/16,426.95,,,,,,,,
8/3/16,426.9,,,,,,,,
8/4/16,427.78,,,,,,,,
8/5/16,426.05,,,,,,,,
8/8/16,426.13,,,,,,,,
8/9/16,426.92,,,,,,,,
8/10/16,427.69,,,,,,,,
8/11/16,426.17,,,,,,,,
8/12/16,427.32,,,,,,,,
8/15/16,426.58,,,,,,,,
8/16/16,426.04,,,,,,,,
8/17/16,426.43,,,,,,,,
8/18/16,427,,,,,,,,
8/19/16,426.11,,,,,,,,
8/22/16,427.05,,,,,,,,
8/23/16,426.93,,,,,,,,
8/24/16,426.85,,,,,,,,
8/25/16,426.39,,,,,,,,
8/26/16,425.1,,,,,,,,
8/29/16,426.68,,,,,,,,
8/30/16,426.44,,,,,,,,
8/31/16,426.53,,,,,,,,
9/1/16,426.55,,,,,,,,
9/2/16,425.94,,,,,,,,
9/6/16,427.17,,,,,,,,
9/7/16,427.19,,,,,,,,
9/8/16,425.48,,,,,,,,
9/9/16,424.3,,,,,,,,
9/12/16,424.52,,,,,,,,
9/13/16,423.48,,,,,,,,
9/14/16,423.93,,,,,,,,
9/15/16,423.87,,,,,,,,
9/16/16,424.24,,,,,,,,
9/19/16,423.9,,,,,,,,
9/20/16,424.23,,,,,,,,
9/21/16,424.84,,,,,,,,
9/22/16,425.55,,,,,,,,
9/23/16,425.63,,,,,,,,
9/26/16,426.45,,,,,,,,
9/27/16,427.03,,,,,,,,
9/28/16,426.83,,,,,,,,
9/29/16,427.15,,,,,,,,
9/30/16,426.24,,,,,,,,
10/3/16,425.73,,,,,,,,
10/4/16,424.49,,,,,,,,
10/5/16,423.96,,,,,,,,
10/6/16,423.3,,,,,,,,
10/7/16,423.52,,,,,,,,
10/11/16,422.67,,,,,,,,
10/12/16,422.75,,,,,,,,
10/13/16,423.31,,,,,,,,
10/14/16,422.25,,,,,,,,
10/17/16,423.04,,,,,,,,
10/18/16,423.41,,,,,,,,
10/19/16,423.54,,,,,,,,
10/20/16,423.45,,,,,,,,
10/21/16,423.61,,,,,,,,
10/24/16,423.18,,,,,,,,
10/25/16,423.29,,,,,,,,
10/26/16,422.69,,,,,,,,
10/27/16,421.68,,,,,,,,
10/28/16,421.68,,,,,,,,
10/31/16,422.24,,,,,,,,
11/1/16,422.34,,,,,,,,
11/2/16,422.98,,,,,,,,
11/3/16,422.57,,,,,,,,
11/4/16,423.42,,,,,,,,
11/7/16,422.38,,,,,,,,
11/8/16,421.55,,,,,,,,
11/9/16,417.52,,,,,,,,
11/10/16,416.05,,,,,,,,
11/14/16,414.31,,,,,,,,
11/15/16,414.42,,,,,,,,
11/16/16,414.96,,,,,,,,
11/17/16,413.73,,,,,,,,
11/18/16,412.94,,,,,,,,
11/21/16,413.16,,,,,,,,
11/22/16,413.27,,,,,,,,
11/23/16,412.47,,,,,,,,
11/25/16,412.64,,,,,,,,
11/28/16,413.44,,,,,,,,
11/29/16,413.73,,,,,,,,
11/30/16,412.24,,,,,,,,
12/1/16,411.25,,,,,,,,
12/2/16,412.21,,,,,,,,
12/5/16,412.13,,,,,,,,
12/6/16,412.24,,,,,,,,
12/7/16,413.07,,,,,,,,
12/8/16,412.15,,,,,,,,
12/9/16,410.9,,,,,,,,
12/12/16,411.03,,,,,,,,
12/13/16,411.12,,,,,,,,
12/14/16,409.2,,,,,,,,
12/15/16,408.94,,,,,,,,
12/16/16,409.12,,,,,,,,
12/19/16,410.27,,,,,,,,
12/20/16,409.83,,,,,,,,
12/21/16,410.31,,,,,,,,
12/22/16,410.16,,,,,,,,
12/23/16,410.31,,,,,,,,
12/27/16,409.96,,,,,,,,
12/28/16,410.85,,,,,,,,
12/29/16,411.58,,,,,,,,
12/30/16,412.06,,,,,,,,
1/3/17,412.17,,,,,,,,
1/4/17,412.47,,,,,,,,
1/5/17,414.14,,,,,,,,
1/6/17,412.91,,,,,,,,
1/9/17,413.91,,,,,,,,
1/10/17,413.85,,,,,,,,
1/11/17,414.11,,,,,,,,
1/12/17,414.18,,,,,,,,
1/13/17,413.55,,,,,,,,
1/17/17,414.92,,,,,,,,
1/18/17,413.15,,,,,,,,
1/19/17,412.45,,,,,,,,
1/20/17,412.61,,,,,,,,
1/23/17,413.92,,,,,,,,
1/24/17,412.96,,,,,,,,
1/25/17,411.76,,,,,,,,
1/26/17,412.2,,,,,,,,
1/27/17,412.5,,,,,,,,
1/30/17,412.38,,,,,,,,
1/31/17,413.13,,,,,,,,
2/1/17,412.61,,,,,,,,
2/2/17,412.66,,,,,,,,
2/3/17,412.71,,,,,,,,
2/6/17,413.82,,,,,,,,
2/7/17,414.28,,,,,,,,
2/8/17,415.49,,,,,,,,
2/9/17,414.16,,,,,,,,
2/10/17,414,,,,,,,,
2/13/17,413.62,,,,,,,,
2/14/17,412.66,,,,,,,,
2/15/17,412.07,,,,,,,,
2/16/17,413.06,,,,,,,,
2/17/17,413.73,,,,,,,,
2/21/17,413.59,,,,,,,,
2/22/17,413.94,,,,,,,,
2/23/17,414.5,,,,,,,,
2/24/17,415.7,,,,,,,,
2/27/17,414.81,,,,,,,,
2/28/17,414.81,,,,,,,,
3/1/17,412.82,,,,,,,,
3/2/17,412.25,,,,,,,,
3/3/17,412.5,,,,,,,,
3/6/17,412.31,,,,,,,,
3/7/17,411.84,,,,,,,,
3/8/17,411.1,,,,,,,,
3/9/17,410.33,,,,,,,,
3/10/17,410.76,,,,,,,,
3/13/17,410.17,,,,,,,,
3/14/17,410.54,,,,,,,,
3/15/17,412.41,,,,,,,,
3/16/17,411.82,,,,,,,,
3/17/17,412.44,,,,,,,,
3/20/17,413.11,,,,,,,,
3/21/17,414.02,,,,,,,,
3/22/17,414.41,,,,,,,,
3/23/17,414.22,,,,,,,,
3/24/17,414.42,,,,,,,,
3/27/17,415.03,,,,,,,,
3/28/17,414.19,,,,,,,,
3/29/17,414.97,,,,,,,,
3/30/17,414.21,,,,,,,,
3/31/17,414.69,,,,,,,,
4/3/17,415.96,,,,,,,,
4/4/17,415.46,,,,,,,,
4/5/17,415.98,,,,,,,,
4/6/17,415.81,,,,,,,,
4/7/17,414.96,,,,,,,,
4/10/17,415.47,,,,,,,,
4/11/17,416.72,,,,,,,,
4/12/17,417.46,,,,,,,,
4/13/17,418.02,,,,,,,,
4/17/17,417.72,,,,,,,,
4/18/17,419.28,,,,,,,,
4/19/17,418.58,,,,,,,,
4/20/17,418.08,,,,,,,,
4/21/17,418.2,,,,,,,,
4/24/17,417.57,,,,,,,,
4/25/17,416.24,,,,,,,,
4/26/17,416.88,,,,,,,,
4/27/17,417.05,,,,,,,,
4/28/17,417.24,,,,,,,,
5/1/17,416.5,,,,,,,,
5/2/17,417.11,,,,,,,,
5/3/17,416.72,,,,,,,,
5/4/17,416.16,,,,,,,,
5/5/17,416.23,,,,,,,,
5/8/17,415.64,,,,,,,,
5/9/17,415.48,,,,,,,,
5/10/17,415.35,,,,,,,,
5/11/17,415.52,,,,,,,,
5/12/17,416.7,,,,,,,,
5/15/17,416.46,,,,,,,,
5/16/17,416.8,,,,,,,,
5/17/17,418.78,,,,,,,,
5/18/17,418.65,,,,,,,,
5/19/17,418.68,,,,,,,,
5/22/17,418.46,,,,,,,,
5/23/17,417.66,,,,,,,,
5/24/17,418.36,,,,,,,,
5/25/17,418.4,,,,,,,,
5/26/17,418.52,,,,,,,,
5/30/17,419.18,,,,,,,,
5/31/17,419.39,,,,,,,,
6/1/17,419.29,,,,,,,,
6/2/17,420.5,,,,,,,,
6/5/17,419.9,,,,,,,,
6/6/17,420.64,,,,,,,,
6/7/17,420.04,,,,,,,,
6/8/17,419.7,,,,,,,,
6/9/17,419.4,,,,,,,,
6/12/17,419.4,,,,,,,,
6/13/17,419.41,,,,,,,,
6/14/17,420.93,,,,,,,,
6/15/17,420.52,,,,,,,,
6/16/17,420.8,,,,,,,,
6/19/17,420.25,,,,,,,,
6/20/17,421.08,,,,,,,,
6/21/17,421.18,,,,,,,,
6/22/17,421.45,,,,,,,,
6/23/17,421.47,,,,,,,,
6/26/17,421.81,,,,,,,,
6/27/17,420.56,,,,,,,,
6/28/17,420.47,,,,,,,,
6/29/17,419.61,,,,,,,,
6/30/17,419.09,,,,,,,,
7/3/17,418.31,,,,,,,,
7/5/17,418.59,,,,,,,,
7/6/17,417.95,,,,,,,,
7/7/17,417.54,,,,,,,,
7/10/17,417.86,,,,,,,,
7/11/17,418.2,,,,,,,,
7/12/17,419.03,,,,,,,,
7/13/17,418.48,,,,,,,,
7/14/17,418.8,,,,,,,,
7/17/17,419.13,,,,,,,,
7/18/17,420.06,,,,,,,,
7/19/17,420.02,,,,,,,,
7/20/17,420.21,,,,,,,,
7/21/17,420.73,,,,,,,,
7/24/17,420.36,,,,,,,,
7/25/17,418.91,,,,,,,,
7/26/17,419.61,,,,,,,,
7/27/17,419.18,,,,,,,,
7/28/17,419.73,,,,,,,,
7/31/17,419.81,,,,,,,,
8/1/17,420.56,,,,,,,,
8/2/17,420.42,,,,,,,,
8/3/17,421.48,,,,,,,,
8/4/17,420.55,,,,,,,,
8/7/17,420.74,,,,,,,,
8/8/17,420.47,,,,,,,,
8/9/17,420.99,,,,,,,,
8/10/17,421.94,,,,,,,,
8/11/17,422.26,,,,,,,,
8/14/17,421.65,,,,,,,,
8/15/17,420.93,,,,,,,,
8/16/17,421.45,,,,,,,,
